turn,heading,epfd,hour,imo,to_bow,course,to_stern,status,callsign,month,to_port,to_starboard,lat,spare_1,destination,maneuver,msg_type,raim,dte,second,ais_version,speed,ship_type,draught,day,accuracy,radio,minute,mmsi,year,repeat,lon,shipname
0.0,27,,,,,360.0,,0,,,,,41.3356,b'\x00',,0,1,True,,23,,0.0,,,,True,49259,,224101930,,0,2.144972,
0.0,37,,,,,38.0,,0,,,,,41.167603,b'\x00',,0,1,True,,22,,13.3,,,,True,82021,,636019446,,0,2.0659,
TurnRate.NO_TI_DEFAULT,511,,,,,153.4,,7,,,,,41.373707,b'\x00',,0,1,True,,23,,0.0,,,,True,66424,,224066460,,0,2.184972,
,,1,8,9918767,15,,77,,EACK,2,1,16,,b'\x00',ESBCN,,5,,False,,2,,82,4.0,9,,,0,224882000,,0,,HAUGESUND KNUTSEN
0.0,221,,,,,130.9,,0,,,,,41.29716,b'\x00',,0,1,False,,23,,1.1,,,,False,66454,,636020334,,0,2.466827,
-1.0,255,,,,,255.0,,0,,,,,41.28405,b'\x00',,0,1,False,,22,,9.7,,,,True,25724,,566725000,,0,2.250333,
0.0,5,,,,,11.8,,7,,,,,41.374797,b'\x00',,0,1,False,,24,,0.0,,,,False,66466,,224220140,,0,2.185233,
10.0,347,,,,,348.6,,0,,,,,41.322395,b'\x00',,0,3,False,,23,,7.9,,,,True,7296,,613013405,,0,2.167348,
TurnRate.NO_TI_DEFAULT,511,,,,,0.0,,5,,,,,41.3653,b'\x00',,0,3,False,,26,,0.0,,,,False,83978,,256946000,,0,2.187317,
TurnRate.NO_TI_RIGHT,26,,,,,224.5,,0,,,,,41.305577,b'\x00',,0,3,True,,25,,2.1,,,,True,4016,,225987163,,0,2.147202,
0.0,347,,,,,349.8,,5,,,,,41.321268,b'\x00',,0,1,False,,23,,6.8,,,,True,2207,,224746000,,0,2.167685,
0.0,26,,,,,310.7,,0,,,,,41.364032,b'\x00',,0,1,False,,23,,0.0,,,,False,33739,,224115180,,0,2.17968,
0.0,5,,,,,253.5,,0,,,,,41.340818,b'\x00',,0,1,False,,25,,0.0,,,,False,33746,,224220360,,0,2.150232,
,,1,9,1007093,30,,20,,V7YM3,1,5,5,,b'\x00',BARCELONA,,5,,False,,1,,37,3.2,14,,,0,538070845,,0,,EILEEN
0.0,276,,,,,360.0,,5,,,,,41.371397,b'\x00',,0,3,True,,26,,0.0,,,,True,0,,319156300,,0,2.186372,
0.0,217,,,,,107.3,,0,,,,,41.311015,b'\x00',,0,1,False,,27,,0.0,,,,True,99324,,636020899,,0,2.150942,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.32772,b'\x00',,0,1,True,,27,,0.0,,,,True,33793,,225987164,,0,2.158153,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.340413,b'\x00',,0,1,True,,27,,0.0,,,,True,49244,,224551570,,0,2.165255,
0.0,5,,,,,73.2,,15,,,,,41.345815,b'\x00',,0,1,False,,25,,0.0,,,,True,49233,,224026000,,0,2.151997,
0.0,6,,,,,115.0,,9,,,,,41.369805,b'\x00',,0,1,False,,60,,0.0,,,,True,99377,,224904000,,0,2.18582,
,,1,3,9083043,135,,16,,ESRR,2,11,8,,b'\x00',ESSCT,,5,,False,,2,,70,6.1,15,,,0,276870000,,0,,NANTO
TurnRate.NO_TI_RIGHT,38,,,,,234.5,,0,,,,,41.30555,b'\x00',,0,1,True,,28,,2.0,,,,True,99396,,225987163,,0,2.14717,
TurnRate.NO_TI_DEFAULT,511,,,,,358.8,,0,,,,,41.323135,b'\x00',,0,1,False,,29,,6.9,,,,False,33867,,224569880,,0,2.167098,
TurnRate.NO_TI_DEFAULT,511,,,,,186.0,,5,,,,,41.33925,b'\x00',,0,1,False,,30,,8.9,,,,False,33882,,224350720,,0,2.1674,
TurnRate.NO_TI_DEFAULT,511,,,,,6.8,,15,,,,,41.346303,b'\x00',,0,1,False,,28,,0.0,,,,True,82008,,225394000,,0,2.15215,
-19.0,108,,,,,180.1,,0,,,,,41.340305,b'\x00',,0,3,False,,30,,0.0,,,,True,12737,,225994881,,0,2.165447,
,,15,18,,,,,,,2,,,41.340817,b'\x00\x00',,,4,True,,29,,,,,11,False,25724,31,2240002,2024,0,2.164628,
,,7,18,,,,,,,2,,,41.335082,b'\x00\x00',,,4,False,,29,,,,,11,False,25724,31,2240991,2024,0,2.141278,
2.0,8,,,,,284.6,,0,,,,,41.3713,b'\x00',,0,1,False,,30,,0.0,,,,False,99455,,224588000,,0,2.17718,
12.0,348,,,,,349.4,,0,,,,,41.322615,b'\x00',,0,3,False,,29,,7.8,,,,True,0,,613013405,,0,2.16729,
,,15,18,,,,,,,2,,,41.417365,b'\x80\x00',,,4,True,,30,,,,,11,False,2250,31,2241128,2024,0,2.114158,
-0.0,240,,,,,0.1,,1,,,,,41.311493,b'\x00',,0,3,False,,29,,0.0,,,,False,85674,,636016702,,0,2.189905,
12.0,348,,,,,349.4,,0,,,,,41.322615,b'\x00',,0,3,False,,29,,7.8,,,,True,1840,,613013405,,0,2.16729,
TurnRate.NO_TI_DEFAULT,511,,,,,265.5,,0,,,,,41.378745,b'\x00',,0,1,True,,32,,0.2,,,,False,33949,,224001990,,0,2.182617,
TurnRate.NO_TI_RIGHT,110,,,,,108.2,,0,,,,,41.337815,b'\x00',,0,1,False,,31,,0.2,,,,True,25724,,224569790,,0,2.16584,
TurnRate.NO_TI_DEFAULT,511,,,,,147.9,,7,,,,,41.372977,b'\x00',,0,1,True,,31,,0.0,,,,True,33959,,224368920,,0,2.184963,
0.0,6,,,,,84.0,,0,,,,,41.131545,b'\x00',,0,1,False,,32,,2.1,,,,False,49313,,354340000,,0,2.348992,
TurnRate.NO_TI_DEFAULT,511,,,,,154.0,,7,,,,,41.373707,b'\x00',,0,1,True,,31,,0.0,,,,True,49241,,224066460,,0,2.184968,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.340577,b'\x00',,0,1,True,,31,,0.0,,,,True,66738,,224304570,,0,2.165335,
TurnRate.NO_TI_RIGHT,53,,,,,243.6,,0,,,,,41.305533,b'\x00',,0,3,True,,32,,2.2,,,,True,8096,,225987163,,0,2.147125,
0.0,285,,,,,285.5,,0,,,,,41.272408,b'\x00',,0,1,False,,32,,11.5,,,,True,49259,,636011280,,0,2.212042,
0.0,36,,,,,37.4,,0,,,,,41.168088,b'\x00',,0,1,True,,32,,13.3,,,,True,34000,,636019446,,0,2.066403,
0.0,27,,,,,360.0,,0,,,,,41.335598,b'\x00',,0,1,True,,33,,0.0,,,,True,49260,,224101930,,0,2.144972,
0.0,55,,,,,236.5,,0,,,,,41.347965,b'\x00',,0,1,False,,34,,0.0,,,,False,25724,,224327160,,0,2.162717,
-1.0,255,,,,,254.4,,0,,,,,41.283933,b'\x00',,0,1,False,,32,,9.6,,,,True,99582,,566725000,,0,2.249767,
0.0,6,,,,,13.2,,7,,,,,41.374795,b'\x00',,0,1,False,,34,,0.0,,,,False,2275,,224220140,,0,2.185235,
7.0,349,,,,,349.6,,0,,,,,41.322725,b'\x00',,0,3,False,,32,,7.8,,,,True,8384,,613013405,,0,2.167262,
0.0,221,,,,,131.3,,0,,,,,41.297132,b'\x00',,0,1,False,,34,,1.1,,,,False,82051,,636020334,,0,2.466892,
-16.0,108,,,,,235.8,,0,,,,,41.340303,b'\x00',,0,1,False,,34,,0.0,,,,True,0,,225994881,,0,2.165447,
-0.0,192,,,,,98.1,,0,,,,,41.26124,b'\x00',,0,1,False,,35,,1.1,,,,False,99603,,357096000,,0,2.51906,
TurnRate.NO_TI_RIGHT,65,,,,,244.5,,0,,,,,41.305527,b'\x00',,0,3,True,,35,,2.4,,,,True,3952,,225987163,,0,2.147087,
0.0,5,,,,,253.5,,0,,,,,41.34082,b'\x00',,0,1,False,,35,,0.0,,,,False,25724,,224220360,,0,2.150233,
TurnRate.NO_TI_LEFT,337,,,,,348.2,,5,,,,,41.321682,b'\x00',,0,1,False,,33,,8.2,,,,True,49317,,224746000,,0,2.16756,
,,1,5,9143544,234,,60,,ZCEV2,2,16,16,,b'\x00',ESVLC,,5,,False,,0,,79,9.0,12,,,0,310764000,,0,,KOBE EXPRESS
,,1,5,9143544,234,,60,,ZCEV2,2,16,16,,b'\x00',ESVLC,,5,,False,,0,,79,9.0,12,,,0,310764000,,0,,KOBE EXPRESS
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.32772,b'\x00',,0,1,True,,37,,0.0,,,,True,34165,,225987164,,0,2.158152,
0.0,217,,,,,109.8,,0,,,,,41.311017,b'\x00',,0,1,False,,37,,0.1,,,,True,49275,,636020899,,0,2.150948,
0.0,6,,,,,115.0,,9,,,,,41.369803,b'\x00',,0,1,False,,60,,0.0,,,,True,2254,,224904000,,0,2.18582,
,,7,24,,,,,,,0,,,41.608038,b'\x00\x00',,,4,False,,60,,,,,0,False,133322,60,2242158,0,0,2.646428,
0.0,5,,,,,73.2,,15,,,,,41.345815,b'\x00',,0,1,False,,35,,0.0,,,,True,34217,,224026000,,0,2.151995,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.340407,b'\x00',,0,3,True,,38,,0.0,,,,True,2243,,224551570,,0,2.165253,
TurnRate.NO_TI_DEFAULT,511,,,,,188.0,,5,,,,,41.338883,b'\x00',,0,1,False,,39,,8.9,,,,False,49251,,224350720,,0,2.167317,
0.0,190,,,,,254.5,,5,,,,,41.369832,b'\x00',,0,3,False,,40,,0.0,,,,False,85690,,249630000,,0,2.186187,
TurnRate.NO_TI_DEFAULT,511,,,,,352.3,,0,,,,,41.323473,b'\x00',,0,1,False,,39,,7.7,,,,False,2238,,224569880,,0,2.167047,
,,15,18,,,,,,,2,,,41.340817,b'\x00\x00',,,4,True,,39,,,,,11,False,25724,31,2240002,2024,0,2.164628,
0.0,109,,,,,108.2,,0,,,,,41.337818,b'\x00',,0,1,False,,40,,0.2,,,,True,2262,,224569790,,0,2.165835,
-2.0,107,,,,,31.9,,0,,,,,41.340303,b'\x00',,0,1,False,,40,,0.0,,,,True,49207,,225994881,,0,2.165447,
,,7,18,,,,,,,2,,,41.335082,b'\x00\x00',,,4,False,,39,,,,,11,False,34288,31,2240991,2024,0,2.141278,
TurnRate.NO_TI_DEFAULT,511,,,,,0.0,,15,,,,,41.346307,b'\x00',,0,1,False,,39,,0.0,,,,True,25724,,225394000,,0,2.152152,
1.0,8,,,,,284.6,,0,,,,,41.371303,b'\x00',,0,1,False,,40,,0.0,,,,False,99837,,224588000,,0,2.17718,
5.0,349,,,,,350.4,,0,,,,,41.322947,b'\x00',,0,1,False,,38,,7.8,,,,True,49292,,613013405,,0,2.167218,
,,15,18,,,,,,,2,,,41.417365,b'\x80\x00',,,4,True,,40,,,,,11,False,2250,31,2241128,2024,0,2.114162,
0.0,183,,,,,185.2,,5,,,,,41.343045,b'\x00',,1,3,False,,41,,0.0,,,,False,0,,210772000,,0,2.152787,
0.0,286,,,,,286.3,,0,,,,,41.272548,b'\x00',,0,1,False,,41,,11.5,,,,True,67104,,636011280,,0,2.211435,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.340577,b'\x00',,0,1,True,,41,,0.1,,,,True,67107,,224304570,,0,2.165337,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,5,,,,,41.36467,b'\x00',,0,3,True,,41,,0.1,,,,True,85130,,224234560,,0,2.186545,
TurnRate.NO_TI_RIGHT,73,,,,,232.5,,0,,,,,41.30547,b'\x00',,0,3,True,,42,,2.9,,,,True,7968,,225987163,,0,2.146987,
TurnRate.NO_TI_DEFAULT,511,,,,,153.5,,7,,,,,41.372968,b'\x00',,0,1,True,,42,,0.0,,,,True,49234,,224368920,,0,2.18495,
TurnRate.NO_TI_DEFAULT,511,,,,,264.7,,0,,,,,41.378742,b'\x00',,0,1,True,,43,,0.1,,,,False,25724,,224001990,,0,2.182613,
0.0,6,,,,,83.0,,0,,,,,41.13156,b'\x00',,0,1,False,,43,,2.0,,,,False,82081,,354340000,,0,2.349132,
TurnRate.NO_TI_DEFAULT,511,,,,,0.0,,7,,,,,41.373708,b'\x00',,0,1,True,,42,,0.0,,,,True,25724,,224066460,,0,2.184967,
0.0,36,,,,,36.8,,0,,,,,41.16858,b'\x00',,0,1,True,,42,,13.3,,,,True,99936,,636019446,,0,2.066905,
2.0,222,,,,,155.0,,1,,,,,41.324172,b'\x00',,0,3,False,,42,,0.6,,,,True,85498,,255806271,,0,2.197085,
0.0,55,,,,,236.5,,0,,,,,41.347962,b'\x00',,0,1,False,,44,,0.1,,,,False,34414,,224327160,,0,2.162718,
1.0,255,,,,,255.0,,0,,,,,41.283817,b'\x00',,0,1,False,,42,,9.6,,,,True,49222,,566725000,,0,2.2492,
0.0,5,,,,,253.5,,0,,,,,41.340822,b'\x00',,0,1,False,,43,,0.0,,,,False,82011,,224220360,,0,2.150233,
TurnRate.NO_TI_RIGHT,346,,,,,344.0,,5,,,,,41.32203,b'\x00',,0,1,False,,42,,8.4,,,,True,67210,,224746000,,0,2.1674,
0.0,6,,,,,0.0,,7,,,,,41.374798,b'\x00',,0,1,False,,44,,0.0,,,,False,49243,,224220140,,0,2.185243,
0.0,26,,,,,310.7,,0,,,,,41.364027,b'\x00',,0,1,False,,44,,0.0,,,,False,67257,,224115180,,0,2.179682,
TurnRate.NO_TI_RIGHT,67,,,,,223.3,,0,,,,,41.305447,b'\x00',,0,3,True,,45,,3.0,,,,True,3872,,225987163,,0,2.146948,
,,1,3,9301172,17,,49,,ECGC,1,11,6,,b'\x00',BARCELONA,,5,,False,,2,,80,4.8,17,,,0,224115180,,0,,PETROBAY
8.0,108,,,,,70.8,,0,,,,,41.340303,b'\x00',,0,1,False,,46,,0.0,,,,True,0,,225994881,,0,2.165445,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.327727,b'\x00',,0,1,True,,46,,0.0,,,,True,25724,,225987164,,0,2.15815,
0.0,6,,,,,115.0,,9,,,,,41.369803,b'\x00',,0,3,False,,60,,0.0,,,,True,85869,,224904000,,0,2.18582,
0.0,217,,,,,109.3,,0,,,,,41.311017,b'\x00',,0,1,False,,47,,0.0,,,,True,2270,,636020899,,0,2.15095,
0.0,5,,,,,73.2,,15,,,,,41.345815,b'\x00',,0,1,False,,44,,0.0,,,,True,2277,,224026000,,0,2.151995,
TurnRate.NO_TI_DEFAULT,511,,,,,317.6,,5,,,,,41.345877,b'\x00',,0,3,False,,46,,0.0,,,,True,86138,,224339000,,0,2.151702,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.340413,b'\x00',,0,1,True,,47,,0.0,,,,True,2277,,224551570,,0,2.165252,
TurnRate.NO_TI_DEFAULT,511,,,,,189.0,,5,,,,,41.338467,b'\x00',,0,1,False,,49,,9.0,,,,False,82020,,224350720,,0,2.167217,
0.0,217,,,,,206.5,,5,,,,,41.31278,b'\x00',,0,3,True,,47,,0.0,,,,True,84938,,212641000,,0,2.152675,
,,1,0,9840013,21,,21,,EAGK,10,6,6,,b'\x00',BARCELONA,,5,,False,,2,,49,1.6,9,,,0,224904000,,0,,AQUABUS JET 1
TurnRate.NO_TI_RIGHT,55,,,,,212.7,,0,,,,,41.305397,b'\x00',,0,1,True,,49,,3.2,,,,True,34617,,225987163,,0,2.146903,
TurnRate.NO_TI_DEFAULT,511,,,,,358.2,,0,,,,,41.32384,b'\x00',,0,1,False,,49,,8.2,,,,False,49283,,224569880,,0,2.167027,
,,15,18,,,,,,,2,,,41.340818,b'\x00\x00',,,4,True,,49,,,,,11,False,25724,31,2240002,2024,0,2.164628,
-0.0,349,,,,,351.5,,0,,,,,41.323297,b'\x00',,0,1,False,,48,,7.7,,,,True,100192,,613013405,,0,2.167162,
,,7,18,,,,,,,2,,,41.335082,b'\x00\x00',,,4,False,,49,,,,,11,False,2250,31,2240991,2024,0,2.141278,
TurnRate.NO_TI_RIGHT,109,,,,,108.2,,0,,,,,41.337813,b'\x00',,0,1,False,,50,,0.0,,,,True,82063,,224569790,,0,2.165825,
,,15,18,,,,,,,2,,,41.417367,b'\x80\x00',,,4,True,,50,,,,,11,False,2250,31,2241128,2024,0,2.114163,
-2.0,8,,,,,284.6,,0,,,,,41.371305,b'\x00',,0,1,False,,50,,0.0,,,,False,2186,,224588000,,0,2.177182,
TurnRate.NO_TI_DEFAULT,511,,,,,160.1,,7,,,,,41.372957,b'\x00',,0,1,True,,51,,0.0,,,,True,49234,,224368920,,0,2.18494,
TurnRate.NO_TI_DEFAULT,511,,,,,76.7,,15,,,,,41.346308,b'\x00',,0,1,False,,49,,0.0,,,,True,34687,,225394000,,0,2.15217,
TurnRate.NO_TI_DEFAULT,511,,,,,265.0,,0,,,,,41.378743,b'\x00',,0,1,True,,52,,0.2,,,,False,25724,,224001990,,0,2.18261,
5.0,108,,,,,144.5,,0,,,,,41.340307,b'\x00',,0,1,False,,51,,0.0,,,,True,100234,,225994881,,0,2.165447,
TurnRate.NO_TI_RIGHT,289,,,,,287.0,,0,,,,,41.272705,b'\x00',,0,3,False,,51,,11.5,,,,True,4561,,636011280,,0,2.210767,
0.0,27,,,,,360.0,,0,,,,,41.335603,b'\x00',,0,1,True,,51,,0.0,,,,True,49259,,224101930,,0,2.14498,
0.0,55,,,,,236.5,,0,,,,,41.347962,b'\x00',,0,1,False,,52,,0.1,,,,False,25724,,224327160,,0,2.16272,
TurnRate.NO_TI_RIGHT,40,,,,,203.3,,0,,,,,41.305357,b'\x00',,0,3,True,,52,,3.1,,,,True,8112,,225987163,,0,2.146878,
0.0,6,,,,,84.0,,0,,,,,41.131572,b'\x00',,0,1,False,,53,,2.1,,,,False,67512,,354340000,,0,2.349262,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.340577,b'\x00',,0,1,True,,52,,0.1,,,,True,25724,,224304570,,0,2.165337,
TurnRate.NO_TI_DEFAULT,511,,,,,181.2,,7,,,,,41.373717,b'\x00',,0,1,True,,52,,0.0,,,,True,49241,,224066460,,0,2.184958,
0.0,37,,,,,36.9,,0,,,,,41.169123,b'\x00',,0,1,True,,53,,13.4,,,,True,25724,,636019446,,0,2.067457,
0.0,221,,,,,131.4,,0,,,,,41.297058,b'\x00',,0,1,False,,54,,1.1,,,,False,49284,,636020334,,0,2.466992,
0.0,6,,,,,352.2,,7,,,,,41.374803,b'\x00',,0,1,False,,54,,0.0,,,,False,67566,,224220140,,0,2.185245,
TurnRate.NO_TI_RIGHT,354,,,,,345.3,,5,,,,,41.322392,b'\x00',,0,1,False,,52,,8.1,,,,True,82085,,224746000,,0,2.167288,
-2.0,191,,,,,99.0,,0,,,,,41.261222,b'\x00',,0,1,False,,56,,1.1,,,,False,67613,,357096000,,0,2.519202,
0.0,5,,,,,253.5,,0,,,,,41.340822,b'\x00',,0,1,False,,54,,0.0,,,,False,25724,,224220360,,0,2.150235,
0.0,255,,,,,254.3,,0,,,,,41.283683,b'\x00',,0,1,False,,53,,9.5,,,,True,2193,,566725000,,0,2.248583,
TurnRate.NO_TI_RIGHT,20,,,,,189.1,,0,,,,,41.305307,b'\x00',,0,3,True,,55,,2.7,,,,True,4144,,225987163,,0,2.146868,
0.0,26,,,,,310.7,,0,,,,,41.364027,b'\x00',,0,1,False,,55,,0.0,,,,False,49255,,224115180,,0,2.179682,
0.0,343,,,,,16.8,,5,,,,,41.377605,b'\x00',,0,3,False,,55,,0.0,,,,True,85050,,319808000,,0,2.184922,
0.0,6,,,,,115.0,,9,,,,,41.369803,b'\x00',,0,1,False,,60,,0.0,,,,True,34910,,224904000,,0,2.185822,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.32772,b'\x00',,0,1,True,,57,,0.0,,,,True,34933,,225987164,,0,2.158153,
0.0,6,,,,,73.2,,15,,,,,41.345815,b'\x00',,0,1,False,,55,,0.0,,,,True,2182,,224026000,,0,2.151993,
-0.0,108,,,,,202.0,,0,,,,,41.340305,b'\x00',,0,1,False,,59,,0.0,,,,True,0,,225994881,,0,2.165448,
0.0,217,,,,,109.3,,0,,,,,41.311013,b'\x00',,0,1,False,,58,,0.0,,,,True,34984,,636020899,,0,2.150932,
TurnRate.NO_TI_LEFT,352,,,,,168.4,,0,,,,,41.305273,b'\x00',,0,1,True,,58,,2.0,,,,True,82024,,225987163,,0,2.146875,
TurnRate.NO_TI_DEFAULT,511,,,,,346.8,,0,,,,,41.324212,b'\x00',,0,1,False,,59,,8.5,,,,False,2256,,224569880,,0,2.166937,
0.0,290,,,,,288.1,,0,,,,,41.272823,b'\x00',,0,3,False,,58,,11.5,,,,True,4016,,636011280,,0,2.210292,
,,1,12,9348625,147,,11,,D5UX8,2,14,10,,b'\x00',MOERDIJK,,5,,False,,2,,0,6.5,9,,,0,636019532,,0,,CONTSHIP JET
TurnRate.NO_TI_DEFAULT,511,,,,,190.0,,5,,,,,41.337967,b'\x00',,0,1,False,,1,,9.1,,,,False,35012,,224350720,,0,2.1671,
TurnRate.NO_TI_RIGHT,109,,,,,108.2,,0,,,,,41.337815,b'\x00',,0,1,False,,0,,0.0,,,,True,24704,,224569790,,0,2.165823,
3.0,8,,,,,284.6,,0,,,,,41.371307,b'\x00',,0,1,False,,59,,0.0,,,,False,49261,,224588000,,0,2.177182,
,,15,18,,,,,,,2,,,41.340818,b'\x00\x00',,,4,True,,59,,,,,11,False,2250,31,2240002,2024,0,2.164627,
,,7,18,,,,,,,2,,,41.335082,b'\x00\x00',,,4,False,,59,,,,,11,False,32788,31,2240991,2024,0,2.141278,
3.0,350,,,,,352.3,,0,,,,,41.323692,b'\x00',,0,3,False,,59,,7.7,,,,True,12449,,613013405,,0,2.16713,
,,15,18,,,,,,,2,,,41.417367,b'\x80\x00',,,4,True,,0,,,,,11,False,114813,32,2241128,2024,0,2.114168,
TurnRate.NO_TI_DEFAULT,511,,,,,164.3,,7,,,,,41.372958,b'\x00',,0,1,True,,1,,0.0,,,,True,82002,,224368920,,0,2.184942,
TurnRate.NO_TI_DEFAULT,511,,,,,115.4,,15,,,,,41.346305,b'\x00',,0,1,False,,59,,0.0,,,,True,25728,,225394000,,0,2.152177,
TurnRate.NO_TI_DEFAULT,511,,,,,266.6,,0,,,,,41.378758,b'\x00',,0,1,True,,2,,0.1,,,,False,49264,,224001990,,0,2.182615,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.340577,b'\x00',,0,1,True,,1,,0.0,,,,True,49250,,224304570,,0,2.165335,
0.0,55,,,,,239.4,,0,,,,,41.347962,b'\x00',,0,1,False,,3,,0.2,,,,False,65621,,224327160,,0,2.162723,
TurnRate.NO_TI_DEFAULT,511,,,,,168.8,,7,,,,,41.373715,b'\x00',,0,1,True,,2,,0.0,,,,True,25728,,224066460,,0,2.184952,
0.0,27,,,,,360.0,,0,,,,,41.335605,b'\x00',,0,1,True,,2,,0.0,,,,True,2279,,224101930,,0,2.144982,
0.0,291,,,,,288.7,,0,,,,,41.272892,b'\x00',,0,1,False,,2,,11.5,,,,True,32864,,636011280,,0,2.21003,
TurnRate.NO_TI_LEFT,325,,,,,138.5,,0,,,,,41.305257,b'\x00',,0,3,True,,2,,0.8,,,,True,8080,,225987163,,0,2.146895,
0.0,6,,,,,82.0,,0,,,,,41.131583,b'\x00',,0,1,False,,3,,2.2,,,,False,32874,,354340000,,0,2.349388,
0.0,37,,,,,36.5,,0,,,,,41.169563,b'\x00',,0,1,True,,2,,13.3,,,,True,114790,,636019446,,0,2.06791,
0.0,221,,,,,131.0,,0,,,,,41.297025,b'\x00',,0,1,False,,3,,1.1,,,,False,2219,,636020334,,0,2.467038,
-1.0,108,,,,,60.7,,0,,,,,41.340307,b'\x00',,0,1,False,,4,,0.0,,,,True,0,,225994881,,0,2.165448,
0.0,349,,,,,351.4,,5,,,,,41.322753,b'\x00',,0,1,False,,2,,7.8,,,,True,25728,,224746000,,0,2.16725,
0.0,5,,,,,3.9,,7,,,,,41.374802,b'\x00',,0,1,False,,4,,0.0,,,,False,25728,,224220140,,0,2.185243,
,,1,19,9223784,20,,178,,9HA5499,2,13,13,,b'\x00',ES BCN,,5,,False,,2,,69,5.9,10,,,0,229455000,,0,,VISBORG
,,0,10,9521186,13,,15,,ECOT,5,8,7,,b'\x00',BARCELONA,,5,,False,,0,,52,5.3,3,,,0,225394000,,0,,WILLY-T
0.0,5,,,,,253.5,,0,,,,,41.340823,b'\x00',,0,1,False,,4,,0.0,,,,False,32989,,224220360,,0,2.150237,
TurnRate.NO_TI_LEFT,302,,,,,360.0,,0,,,,,41.305257,b'\x00',,0,3,True,,5,,0.1,,,,True,3888,,225987163,,0,2.146903,
0.0,290,,,,,289.0,,0,,,,,41.272943,b'\x00',,0,3,False,,5,,11.5,,,,True,0,,636011280,,0,2.209828,
0.0,212,,,,,135.7,,1,,,,,41.311137,b'\x00',,0,3,False,,4,,0.6,,,,False,84618,,255802760,,0,2.20821,
0.0,26,,,,,310.7,,0,,,,,41.364027,b'\x00',,0,1,False,,4,,0.0,,,,False,49255,,224115180,,0,2.179685,
0.0,281,,,,,227.5,,5,,,,,41.37632,b'\x00',,0,3,False,,6,,0.0,,,,True,82906,,229852000,,0,2.186537,
0.0,24,,,,,24.0,,5,,,,,41.348715,b'\x00',,0,3,False,,5,,0.0,,,,False,0,,310764000,,0,2.168138,
0.0,217,,,,,146.6,,0,,,,,41.310985,b'\x00',,0,1,False,,7,,0.1,,,,True,65814,,636020899,,0,2.150928,
0.0,6,,,,,115.0,,9,,,,,41.369805,b'\x00',,0,1,False,,60,,0.0,,,,True,2273,,224904000,,0,2.185823,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.32772,b'\x00',,0,1,True,,7,,0.0,,,,True,25728,,225987164,,0,2.158153,
10.0,351,,,,,353.0,,0,,,,,41.323938,b'\x00',,0,3,False,,6,,7.7,,,,True,4080,,613013405,,0,2.167078,
TurnRate.NO_TI_DEFAULT,511,,,,,360.0,,0,,,,,41.340407,b'\x00',,0,1,True,,7,,0.1,,,,True,2270,,224551570,,0,2.16526,
0.0,6,,,,,73.2,,15,,,,,41.345815,b'\x00',,0,1,False,,5,,0.0,,,,True,33078,,224026000,,0,2.151993,
,,1,13,9149885,170,,14,,5LNV4,2,12,13,,b'\x00',ESBCN,,5,,False,,2,,72,8.0,11,,,0,636023461,,0,,FIONA
0.0,282,,,,,15.3,,5,,,,,41.37632,b'\x00',,0,3,False,,8,,0.0,,,,True,91802,,229852000,,0,2.186538,
TurnRate.NO_TI_DEFAULT,511,,,,,187.0,,5,,,,,41.3376,b'\x00',,0,1,False,,10,,8.9,,,,False,33103,,224350720,,0,2.167033,
TurnRate.NO_TI_LEFT,290,,,,,227.9,,0,,,,,41.30525,b'\x00',,0,1,True,,8,,0.8,,,,True,114793,,225987163,,0,2.146897,
0.0,55,,,,,83.0,,5,,,,,41.345333,b'\x00',,0,3,False,,8,,0.0,,,,True,0,,538008596,,0,2.158183,
TurnRate.NO_TI_DEFAULT,511,,,,,357.0,,0,,,,,41.324567,b'\x00',,0,1,False,,9,,7.3,,,,False,114817,,224569880,,0,2.166893,
-3.0,8,,,,,284.6,,0,,,,,41.371307,b'\x00',,0,1,False,,9,,0.0,,,,False,65917,,224588000,,0,2.17718,
,,15,18,,,,,,,2,,,41.34082,b'\x00\x00',,,4,True,,9,,,,,11,False,2250,32,2240002,2024,0,2.164625,
-2.0,108,,,,,303.7,,0,,,,,41.340305,b'\x00',,0,1,False,,10,,0.0,,,,True,2243,,225994881,,0,2.16545,
,,7,18,,,,,,,2,,,41.335082,b'\x00\x00',,,4,False,,9,,,,,11,False,82076,32,2240991,2024,0,2.141278,
